,code,name,industry,market_cap,roe,growth,turnover,ret_past,ret_future,roe_mean,roe_std,growth_mean,growth_std,turnover_mean,turnover_std,ret_past_mean,ret_past_std,roe_score,growth_score,turnover_score,ret_past_score
1152,002779.SZ,中坚科技,机械,2145000000.0,1.8557,-50.3091,13.8676,-12.4933,-7.3846,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-1.0426083451654482,-0.5157961641856091,0.9187058485548205,0.7306748488084566
1158,002786.SZ,银宝山新,机械,2985109200.0,3.7152,-35.6921,56.1767,-15.8065,-2.682,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.7497516419755631,-0.4332295840418598,0.3072242037937444,1.0263746063063837
1159,002787.SZ,华源控股,机械,2503635611.75,4.3867,-42.2035,83.3926,-14.7246,-7.5801,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.643995645098979,-0.4700103208516026,-0.08611962284527595,0.9298161227747505
1165,002793.SZ,东音股份,机械,3619664461.64,13.3823,-3.8895,41.7776,41.7754,-15.5383,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.7727409826046675,-0.25358725513171393,0.515330387831675,-4.112751877536994
1166,002795.SZ,永和智控,机械,3200000000.0,12.8618,40.1601,114.6789,-0.588,-9.75,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.6907663044598247,-0.004765689235832418,-0.5382918076114008,-0.3318611656005948
1167,002796.SZ,世嘉科技,机械,6513602108.4,5.0762,98.9573,201.1182,17.7724,-14.0827,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.5354047890358299,0.327360172844489,-1.7875749484958934,-1.9705083428204841
1172,002801.SZ,微光股份,机械,3213670400.0,11.3062,-8.3397,64.9745,0.7011,-1.9421,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.44577147386978144,-0.2787249574615842,0.18007204942792232,-0.44691204009974295
1185,002816.SZ,和科达,机械,2218000000.0,1.2244,-60.2099,37.8126,-1.8584,-14.7881,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-1.1420331565253699,-0.5717224963117111,0.5726354290988649,-0.2184792472360631
1188,002819.SZ,东方中科,机械,2865301286.12,10.3087,21.952,47.0782,-2.6738,1.0144,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.28867302728096156,-0.107617201031372,0.4387222915540287,-0.14570561984749328
1192,002823.SZ,凯中精密,机械,3358921018.19,9.2475,-25.6167,39.2489,-8.4921,-12.1804,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.1215423290152418,-0.37631699448310413,0.55187698502016,0.3735717853952293
1202,002833.SZ,弘亚数控,机械,5807754999.0,25.8203,16.2987,27.0929,-8.3671,-13.1541,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,2.731628680521199,-0.1395508158310339,0.727564269167439,0.3624156615007343
1205,002837.SZ,英维克,机械,3801417711.52,12.2884,23.1137,157.8488,-10.3903,-10.4114,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.6004602901500207,-0.10105514341674562,-1.1622143551525017,0.5429842204074726
1211,002843.SZ,泰嘉股份,机械,2143400000.0,8.7279,9.9534,66.2768,-9.9412,-3.8536,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.03970939382972717,-0.17539330888611585,0.16125027004778086,0.502902498479331
1216,002849.SZ,威星智能,机械,2085411037.5,10.9112,46.7112,89.1658,-1.7467,-2.8571,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.3835620639423789,0.03223929969347702,-0.16955807536576556,-0.22844835954818388
1217,002850.SZ,科达利,机械,4634700000.0,3.6167,-52.4827,67.448,-9.4378,-7.7992,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.7652646214131558,-0.5280741089485875,0.14432324247347247,0.45797455633142065
1236,002870.SZ,香山股份,机械,2142571200.0,4.6805,-52.0061,182.0543,-17.4061,-5.2169,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.5977244434871541,-0.5253819537801869,-1.5120497085933506,1.1691372925594574
1237,002871.SZ,伟隆股份,机械,2673391800.0,13.3654,27.9259,309.04,-2.4286,-3.2751,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.7700793648128366,-0.0738726232711788,-3.3473386818198336,-0.1675894724789347
1241,002877.SZ,智能自控,机械,3283366400.0,10.2948,32.3154,184.4473,-1.9851,3.2312,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.28648388602022523,-0.049077795088857706,-1.5466350714564996,-0.20717140005660298
1248,002884.SZ,凌霄泵业,机械,3547845646.08,17.6315,18.4776,67.771,-2.6438,-11.5121,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,1.4419567412464849,-0.12724293312766008,0.13965501338663697,-0.14838308958217206
1259,002896.SZ,中大力德,机械,2464000000.0,12.9908,22.0796,75.3754,-10.8538,-9.4156,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.7110827952968749,-0.10689643099467895,0.029750737015333248,0.5843511278082602
1266,002903.SZ,宇环数控,机械,2421000000.0,5.5886,-55.7018,177.1807,-22.2543,-5.6382,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.45470579752494156,-0.5462577361046895,-1.441612924452171,1.6018342514817832
1291,002931.SZ,锋龙股份,机械,2699285600.0,12.7493,-4.2943,180.5694,-2.7849,-4.1818,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.6730484345437923,-0.2558738359377747,-1.4905888622433756,-0.1357900569300661
1302,002943.SZ,宇晶股份,机械,3075000000.0,18.7843,31.105,186.4333,-17.4497,18.374,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,1.6235137229282812,-0.05591494283504323,-1.5753381766158032,1.1730285485738574
1352,300022.SZ,吉峰科技,机械,2117938916.6,4.9843,196.576,141.0935,22.6872,-12.3878,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.5498783201050155,0.8787757996542737,-0.9200546684074453,-2.4091492845537967
1354,300024.SZ,机器人,机械,26134013584.75,7.3962,2.5703,26.8998,-12.3037,-7.6418,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.17002293832298587,-0.21709798959072796,0.7303550897143984,0.7137532400852866
1365,300035.SZ,中科电气,机械,3166022802.78,10.9958,174.5336,106.9968,1.0256,-0.3678,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.3968859021192352,0.7542656001495478,-0.4272645547693629,-0.47587333772985196
1395,300066.SZ,三川智慧,机械,4534545022.32,6.2727,23.976,40.7534,-6.6059,20.1835,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.3469653992177618,-0.09618429700106834,0.5301328653262162,0.20523033827685735
1413,300084.SZ,海默科技,机械,2212402993.5,3.6022,153.5246,84.471,-9.5912,-4.8696,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.7675482579801111,0.6355927341551555,-0.10170543785222116,0.47166535157474504
1426,300097.SZ,智云股份,机械,3673237286.37,6.2122,-28.3905,95.2667,-5.6338,-17.5962,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.35649367592816145,-0.3919852697791794,-0.25773268476475647,0.11847139397414855
1428,300099.SZ,精准信息,机械,5647746312.2,5.5818,-20.1999,370.3871,26.5367,-11.6114,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.4557767443287549,-0.345719289665244,-4.233971240993207,-2.7527132760086648
1432,300103.SZ,达刚控股,机械,3188714040.0,2.133,-56.6691,187.2709,-11.775,-4.8805,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.9989357644746414,-0.5517216926602788,-1.587443776253987,0.6665672984611306
1434,300105.SZ,龙源技术,机械,2360793600.0,0.4305,-47.7442,40.1665,-5.9305,-4.7826,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-1.2670661958705969,-0.5013078956345588,0.5386151676514908,0.14495156965012193
1441,300112.SZ,万讯自控,机械,2309747625.6,5.9404,22.5368,65.1511,-5.3927,-0.5233,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.3993000496452955,-0.10431385998546214,0.17751969878787557,0.09695346220644654
1452,300123.SZ,亚光科技,机械,7350107063.26,3.4146,63.4472,67.5291,2.8997,21.6299,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.7970937903912013,0.1267754073274504,0.14315112674919267,-0.6431348720552368
1453,300124.SZ,汇川技术,机械,41831645458.2,20.0011,10.7531,23.1645,-4.0412,-10.0119,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,1.8151502039400864,-0.17087606908718608,0.7843403408229318,-0.023666549340833468
1474,300145.SZ,中金环境,机械,10405800856.76,9.1485,-25.2983,97.552,29.4258,-10.1664,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.10595060348913335,-0.374518458592171,-0.2907614895082393,-3.0105625363573494
1480,300151.SZ,昌红科技,机械,3261225000.0,6.6647,60.8451,33.7499,-2.9895,-4.7766,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.2852284658214538,0.11207700832683126,0.6313525012694103,-0.11752971333955667
1483,300154.SZ,瑞凌股份,机械,2689043000.0,6.7603,26.6266,47.8835,-7.8125,-1.8644,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.2701722136972521,-0.08121193760248983,0.42708351482452866,0.3129181710056388
1488,300159.SZ,新研股份,机械,8256595519.08,4.7128,-26.7565,64.4403,-17.1898,-9.9278,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.5926374461690401,-0.3827553462685489,0.18779269332323975,1.1498327357724234
1490,300161.SZ,华中数控,机械,2392802881.35,1.4477,-70.4525,64.6778,-1.6335,13.7184,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-1.1068651533942586,-0.6295795431599268,0.1843601719358606,-0.23855134534703856
1493,300164.SZ,通源石油,机械,3248655544.8,6.249,173.7809,151.6871,-0.6897,-6.1111,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.35069796381340607,0.7500138477465785,-1.0731610202783413,-0.32278454320003364
1494,300165.SZ,天瑞仪器,机械,2585856000.0,2.245,-56.2462,172.3258,4.4776,1.0714,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.9812966406471247,-0.5493328709634332,-1.3714464062054923,-0.7839608552002262
1500,300171.SZ,东富龙,机械,6082302547.2,2.3429,-35.9032,98.254,-8.7653,-11.0537,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.9658781565157508,-0.4344220178564829,-0.30090730009325,0.3979546097790375
1521,300193.SZ,佳士科技,机械,3877795021.5,8.1358,33.1716,21.8641,-5.5271,-2.7451,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.0535417241905638,-0.04424140554797529,0.8031346600319744,0.10894852661780761
1523,300195.SZ,长荣股份,机械,3840664961.8,2.3241,-38.8005,37.0176,-15.5386,2.1445,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.9688390094439412,-0.4507879036504546,0.584125342795565,1.0024648015757018
1556,300228.SZ,富瑞特装,机械,3548332420.16,0.7094,-71.6649,243.7606,10.9792,-17.246,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-1.22314162769654,-0.6364279882421107,-2.403873685376605,-1.3642220960998164
1585,300257.SZ,开山股份,机械,10604880000.0,3.5025,13.6983,8.6671,-12.4026,-15.3133,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.7832502280301415,-0.1542396120960545,0.9938672273971965,0.7225799653106112
1587,300259.SZ,新天科技,机械,4455743660.82,7.8726,-8.9252,87.601,-1.5584,-3.6982,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.09499366518522774,-0.2820322525750935,-0.14694245655746815,-0.24525394458285116
1588,300260.SZ,新莱应材,机械,2413183000.0,5.5163,78.5326,75.1519,-10.6876,12.8254,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.4660924819243115,0.21198782356200718,0.032980920299877266,0.5695179454781396
1591,300263.SZ,隆华科技,机械,5170254567.6,5.387,164.8968,81.4001,-11.0182,-7.4336,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.48645622041447145,0.6998305163752244,-0.05732257499537018,0.5990236619543
1604,300276.SZ,三丰智能,机械,7534988780.0,8.0221,272.2274,61.122,2.1545,-10.9091,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.07144858471903373,1.3061054419260691,0.23575115951161707,-0.5766265238458153
1606,300278.SZ,华昌达,机械,4069551201.6,1.4606,-62.7427,145.6529,-17.3755,-17.5,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-1.1048335043105537,-0.5860294426199885,-0.9859504074121427,1.166406273430085
1608,300280.SZ,紫天科技,机械,3471062500.0,8.4357,2414.8626,71.9467,-21.5395,-16.0421,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.006309820298847302,13.409140330043902,0.07930478367178061,1.538039072603503
1609,300281.SZ,金明精机,机械,2480027593.6,1.6504,-43.7998,74.8701,-14.2029,1.1824,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-1.0749414891099942,-0.47902728957866464,0.03705369725551267,0.8832549240886861
1621,300293.SZ,蓝英装备,机械,2308500000.0,2.1367,57.6292,27.6016,-13.198,-3.2749,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.9983530434196253,0.09391145690832652,0.7202121696737139,0.7935686128760618
1635,300307.SZ,慈星股份,机械,5389440000.0,3.4032,-45.6976,19.3539,0.5988,-0.446,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.7988892012093592,-0.48974733170747414,0.8394138818702848,-0.4377818683044882
1636,300308.SZ,中际旭创,机械,26730588440.92,14.1902,285.8174,44.167,-5.5315,-19.7406,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.8999789124283342,1.3828708400346794,0.48079705476639784,0.10934122217889387
1637,300309.SZ,吉艾科技,机械,6734738676.14,10.9632,-3.2904,59.5075,2.656,-2.0699,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.39175165714801186,-0.25020313813341605,0.25908507858497853,-0.6213848929105292
1644,300316.SZ,晶盛机电,机械,16443241651.2,15.2665,52.9687,37.2214,-10.7392,-1.875,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,1.069487742567228,0.06758583969823254,0.5811798781271531,0.5741231934217872
1677,300349.SZ,金卡智能,机械,8582996660.0,15.3375,45.5285,38.8948,-4.2146,-11.0,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,1.0806696871364574,0.025558620050868272,0.5569946937497217,-0.008190774274389991
1695,300368.SZ,汇金股份,机械,4074687018.5,5.4826,116.4384,62.3457,-17.1892,-6.9191,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.47139996829026976,0.4261051030046379,0.2180653640516775,1.1497791863777296
1708,300382.SZ,斯莱克,机械,3895528963.5,13.206,-1.803,20.171,-9.5675,-9.8551,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.7449751117940318,-0.24180130935146266,0.8276045630255379,0.4695501504843488
1717,300391.SZ,康跃科技,机械,3160031730.24,8.6061,47.23,55.8461,-9.1946,-13.1581,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.020526846667302808,0.035169828651442206,0.31200227356497584,0.43626920168229116
1726,300400.SZ,劲拓股份,机械,4769558010.0,16.5853,13.2244,67.6344,-11.4286,-16.8459,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,1.277188425636236,-0.1569165158608573,0.14162925516144106,0.635651447924706
1728,300402.SZ,宝色股份,机械,2044240000.0,2.3921,38.9007,90.4537,-0.8815,-6.917,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.9581295414058061,-0.011879621713976897,-0.18817173555441966,-0.3056665866963205
1736,300410.SZ,正业科技,机械,3767616318.06,0.835,-90.5419,36.1959,-15.1435,2.4974,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-1.2033606102613963,-0.7430578940622897,0.5960011441598146,0.9672025251699822
1741,300415.SZ,伊之密,机械,3339360000.0,15.8983,-36.0115,70.4802,5.8904,-8.4088,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,1.1689913000156655,-0.4350337686007921,0.10049969994374396,-0.9100518299053665
1742,300416.SZ,苏试试验,机械,2711550540.0,10.8352,23.619,123.6752,-3.7073,-6.5896,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.37159265848799283,-0.09820087147676913,-0.6683128272209901,-0.053466787487808524
1746,300420.SZ,五洋停车,机械,4479846861.14,8.7471,84.5324,62.0057,-9.5376,-10.3834,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.04273324362872997,0.24587870182337865,0.22297928940624112,0.46688160564878545
1747,300421.SZ,力星股份,机械,2560889761.2,6.3378,-1.2281,153.9903,7.6952,-23.9961,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.3367126584930179,-0.23855389011874448,-1.1064485287390202,-1.0711284091436433
1756,300430.SZ,诚益通,机械,3503474580.48,6.481,16.8344,98.7096,36.5854,10.2484,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.31415977874212164,-0.1365248243838829,-0.30749196006836504,-3.6495496134375616
1760,300434.SZ,金石亚药,机械,3728183132.16,5.7769,31.6176,49.3731,-7.4776,-5.0647,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.42505002058992913,-0.05301943561867285,0.4055547406828877,0.28302868386750774
1761,300435.SZ,中泰股份,机械,4730576880.0,8.5701,7.1487,289.9097,57.1487,-25.7911,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.014857128294172534,-0.1912361280233652,-3.0708537812009875,-5.484803393274915
1767,300441.SZ,鲍斯股份,机械,6027231856.1,8.0046,-9.2789,66.3496,16.8164,-9.5596,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.07420469781708322,-0.28403018644639705,0.160198111913039,-1.8851863072753865
1771,300445.SZ,康斯特,机械,2022826108.8,14.7475,39.6057,47.6549,-6.7976,-2.3642,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.9877493026879324,-0.007897310774567776,0.4303874069893911,0.22233936988145492
1776,300450.SZ,先导智能,机械,28098476759.93,23.8545,38.1286,49.594,-14.3049,-10.3232,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,2.4220305589128768,-0.016240958276129803,0.40236213447458447,0.8923583211865941
1782,300456.SZ,耐威科技,机械,9080484858.72,6.499,71.5539,65.7899,-9.263,4.9553,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.3113249195555565,0.17256746419625607,0.16828730020994842,0.44237383267735886
1783,300457.SZ,赢合科技,机械,9324886056.0,15.3859,46.4747,72.663,0.6085,-8.1855,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,1.0882923085047769,0.030903389711675236,0.06895229916744577,-0.43864758351870103
1790,300464.SZ,星徽精密,机械,2909612461.95,0.401,-76.8664,32.2566,0.4391,-6.0109,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-1.2717122150930233,-0.6658095348397511,0.6529347504810862,-0.4235288044168814
1796,300470.SZ,中密控股,机械,5233472860.0,16.0975,41.9643,52.6368,-4.4197,-11.2782,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,1.2003637416803201,0.005425637568255471,0.35838539309556666,0.010114193811697406
1798,300472.SZ,新元科技,机械,2803338234.45,7.1417,212.5673,101.6358,-10.7218,0.0,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.21010469737747675,0.9691053442292711,-0.3497835141052003,0.5725702609756734
1806,300480.SZ,光力科技,机械,2067635596.18,6.2646,6.7777,63.6885,-9.4118,49.565,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.34824108585171626,-0.19333178385105423,0.1986582494454776,0.4556540825613657
1812,300486.SZ,东杰智能,机械,2536618537.44,7.2458,75.0319,30.8096,-12.9572,-5.9829,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.19370976174850824,0.1922135314973411,0.6738478386812435,0.7720774558057066
1814,300488.SZ,恒锋工具,机械,2843297095.2,7.6423,-27.8318,66.6857,4.5928,1.2915,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.13126411355555886,-0.38882935896804766,0.15534055217283657,-0.7942423389813927
1829,300503.SZ,昊志机电,机械,2734814927.07,6.5148,-25.3076,81.1435,-5.4028,-9.7612,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.3088365431584604,-0.37457099120456316,-0.05361400662483791,0.09785487701712178
1835,300509.SZ,新美星,机械,2325600000.0,7.1834,-21.4111,152.8155,-3.0418,-10.2591,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,-0.20353727359526752,-0.35256095634582896,-1.0894694713668398,-0.11286199110209998
1838,300512.SZ,中亚股份,机械,3674700000.0,13.6734,-0.2123,79.3276,-15.2553,-9.7722,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.8185869553385076,-0.23281597316519584,-0.027369309414979094,0.9771805623812184
1840,300514.SZ,友讯达,机械,2680000000.0,10.3444,-26.9579,162.2544,-13.7709,-1.3433,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,0.29429549800098254,-0.38389298800358,-1.2258872655703406,0.8446993599093111
1891,300567.SZ,精测电子,机械,12352857000.0,28.7164,79.3791,37.6424,-6.7095,-12.7679,8.475764341085268,6.3495217276768985,41.00378372093023,177.03288636336447,77.43388682170543,69.1911202281982,-4.306374418604652,11.20460844484537,3.187741774421832,0.21676942102329766,0.5750952823204729,0.21447653376061485
